alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
1.0,0.000811,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00087,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000933,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001072,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00115,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001233,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001322,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001417,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00152,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00163,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001748,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001874,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002009,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002154,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00231,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002477,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002656,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002848,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.003054,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.003275,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.003511,3,5,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.003765,3,5,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.004037,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.004329,3,5,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.004642,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.004977,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.005337,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.005722,3,5,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.006136,3,5,0.9265,0.0318,0.9178,0.038,0.9829,0.0072
1.0,0.006579,3,5,0.9265,0.0318,0.9178,0.038,0.9829,0.0072
1.0,0.007055,3,5,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.007565,3,5,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.008111,3,5,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.008697,3,5,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.009326,3,5,0.9294,0.0345,0.9207,0.0409,0.9823,0.0066
1.0,0.01,3,5,0.9265,0.0318,0.9171,0.0376,0.9822,0.0067
1.0,1e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.1e-05,3,6,0.9265,0.0309,0.9178,0.037,0.9831,0.0073
1.0,1.2e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.4e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.5e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.6e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.7e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.9e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.2e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.5e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.7e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.8e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.1e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.5e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.8e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4.6e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5.7e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,6.1e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,6.6e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,7.1e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,7.6e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,8.1e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,8.7e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,9.3e-05,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.0001,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000107,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000115,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000123,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000132,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000142,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000152,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000163,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000175,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000187,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000201,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000215,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000231,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000248,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000266,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000285,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000305,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000327,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000351,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000376,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000404,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000433,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000464,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000498,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000534,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000572,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000614,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000658,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000705,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000756,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000811,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00087,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000933,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001072,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00115,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001233,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001322,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001417,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00152,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00163,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001748,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001874,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002009,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.002154,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00231,3,6,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.002477,3,6,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.002656,3,6,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.002848,3,6,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.003054,3,6,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.003275,3,6,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.003511,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.003765,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.004037,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.004329,3,6,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.004642,3,6,0.9265,0.0318,0.9178,0.038,0.9829,0.0072
1.0,0.004977,3,6,0.9265,0.0318,0.9178,0.038,0.9829,0.0072
1.0,0.005337,3,6,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.005722,3,6,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.006136,3,6,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.006579,3,6,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.007055,3,6,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.007565,3,6,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.008111,3,6,0.9294,0.0345,0.9207,0.0409,0.9823,0.0066
1.0,0.008697,3,6,0.9236,0.0316,0.9119,0.0386,0.9818,0.0064
1.0,0.009326,3,6,0.9236,0.0316,0.9119,0.0386,0.9816,0.0064
1.0,0.01,3,6,0.9206,0.0368,0.9089,0.0433,0.9814,0.0066
1.0,1e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.1e-05,3,7,0.9265,0.0309,0.9178,0.037,0.9831,0.0073
1.0,1.2e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.4e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.5e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.6e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.7e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,1.9e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.2e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.5e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.7e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,2.8e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.1e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.5e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,3.8e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,4.6e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,5.7e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,6.1e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,6.6e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,7.1e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,7.6e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,8.1e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,8.7e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,9.3e-05,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.0001,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000107,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000115,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000123,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000132,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000142,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000152,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000163,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000175,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000187,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000201,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000215,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000231,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000248,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000266,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000285,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000305,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000327,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000351,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000376,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000404,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000433,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000464,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000498,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000534,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000572,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000614,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000658,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000705,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000756,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000811,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00087,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.000933,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001072,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.00115,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001233,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001322,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0075
1.0,0.001417,3,7,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.00152,3,7,0.9265,0.0318,0.9178,0.038,0.9833,0.0077
1.0,0.00163,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.001748,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.001874,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.002009,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.002154,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.00231,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.002477,3,7,0.9265,0.0318,0.9178,0.038,0.9832,0.0076
1.0,0.002656,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.002848,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.003054,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.003275,3,7,0.9265,0.0318,0.9178,0.038,0.9831,0.0076
1.0,0.003511,3,7,0.9265,0.0318,0.9178,0.038,0.9829,0.0072
1.0,0.003765,3,7,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.004037,3,7,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.004329,3,7,0.9265,0.0318,0.9178,0.038,0.9827,0.0069
1.0,0.004642,3,7,0.9265,0.0318,0.9178,0.038,0.9825,0.0066
1.0,0.004977,3,7,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.005337,3,7,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.005722,3,7,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.006136,3,7,0.9265,0.0318,0.9178,0.038,0.9823,0.0066
1.0,0.006579,3,7,0.9294,0.0345,0.9207,0.0409,0.9823,0.0066
1.0,0.007055,3,7,0.9265,0.0318,0.9171,0.0376,0.982,0.0066
1.0,0.007565,3,7,0.9236,0.0316,0.9119,0.0386,0.9816,0.0064
1.0,0.008111,3,7,0.9206,0.0368,0.9089,0.0433,0.9814,0.0066
1.0,0.008697,3,7,0.9206,0.0368,0.9089,0.0433,0.9814,0.0066
1.0,0.009326,3,7,0.9147,0.0324,0.9002,0.0382,0.9806,0.0058
1.0,0.01,3,7,0.9147,0.0324,0.9002,0.0382,0.9801,0.006
