alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.037276,0.000695,3,0,0.7271,0.0232,0.669,0.0397,0.7341,0.0623,333.1876
0.037276,0.000785,3,0,0.7271,0.0232,0.669,0.0397,0.7355,0.0618,333.1876
0.037276,0.000886,3,0,0.7271,0.0232,0.669,0.0397,0.7354,0.0612,333.1876
0.037276,0.001,3,0,0.7271,0.0232,0.669,0.0397,0.7354,0.0615,333.1876
0.051795,0.0001,3,0,0.7271,0.0203,0.6636,0.0422,0.7242,0.0602,333.1876
0.051795,0.000113,3,0,0.7271,0.0203,0.6636,0.0422,0.7242,0.0601,333.1876
0.051795,0.000127,3,0,0.7271,0.0203,0.6636,0.0422,0.725,0.0599,333.1876
0.051795,0.000144,3,0,0.7305,0.0218,0.6696,0.0419,0.7253,0.0608,333.1876
0.051795,0.000162,3,0,0.7305,0.0218,0.6696,0.0419,0.7257,0.0611,333.1876
0.051795,0.000183,3,0,0.7288,0.0226,0.6684,0.0421,0.7268,0.0598,333.1876
0.051795,0.000207,3,0,0.7288,0.0226,0.6684,0.0421,0.7271,0.0598,333.1876
0.051795,0.000234,3,0,0.7271,0.0232,0.667,0.0418,0.7288,0.0604,333.1876
0.051795,0.000264,3,0,0.7254,0.025,0.6659,0.0432,0.7295,0.0601,333.1876
0.051795,0.000298,3,0,0.7254,0.025,0.6659,0.0432,0.7306,0.0595,333.1876
0.051795,0.000336,3,0,0.7254,0.025,0.6659,0.0432,0.7314,0.0604,333.1876
0.051795,0.000379,3,0,0.7254,0.025,0.6659,0.0432,0.7319,0.0622,333.1876
0.051795,0.000428,3,0,0.7254,0.025,0.6659,0.0432,0.7339,0.0625,333.1876
0.051795,0.000483,3,0,0.7254,0.0208,0.6677,0.0383,0.7349,0.0617,333.1876
0.051795,0.000546,3,0,0.7254,0.0208,0.6677,0.0383,0.7358,0.0607,333.1876
0.051795,0.000616,3,0,0.7254,0.0208,0.6677,0.0383,0.7368,0.0606,333.1876
0.051795,0.000695,3,0,0.7254,0.0208,0.6677,0.0383,0.737,0.0608,333.1876
0.051795,0.000785,3,0,0.7254,0.0208,0.6677,0.0383,0.7373,0.0608,333.1876
0.051795,0.000886,3,0,0.7254,0.0208,0.6677,0.0383,0.7377,0.0603,333.1876
0.051795,0.001,3,0,0.7254,0.0208,0.6677,0.0383,0.7384,0.0598,333.1876
0.071969,0.0001,3,0,0.7271,0.0203,0.6636,0.0422,0.7253,0.0603,333.1876
