alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.071969,0.000695,3,0,0.7463,0.0554,0.7418,0.0574,0.8073,0.0591,344.2044
0.071969,0.000886,3,0,0.7448,0.0565,0.7405,0.0583,0.8078,0.0586,344.2044
0.071969,0.001129,3,0,0.7448,0.0565,0.7408,0.0584,0.809,0.0581,344.2044
0.071969,0.001438,3,0,0.7463,0.0472,0.741,0.0502,0.8103,0.0569,344.2044
0.071969,0.001833,3,0,0.7433,0.0481,0.735,0.0538,0.811,0.0559,344.2044
0.071969,0.002336,3,0,0.7313,0.0487,0.7175,0.0562,0.8113,0.052,344.2044
0.071969,0.002976,3,0,0.7358,0.0373,0.7192,0.0457,0.8094,0.0502,344.2044
0.071969,0.003793,3,0,0.7343,0.035,0.7172,0.0439,0.8052,0.0505,344.2044
0.071969,0.004833,3,0,0.7298,0.0348,0.7119,0.0432,0.8007,0.0481,344.2044
0.071969,0.006158,3,0,0.7284,0.035,0.7103,0.0429,0.7975,0.0464,344.2044
0.071969,0.007848,3,0,0.7269,0.0345,0.7081,0.0413,0.7947,0.0466,344.2044
0.071969,0.01,3,0,0.7254,0.0367,0.7059,0.0456,0.7922,0.0472,344.2044
0.1,0.0001,3,0,0.7209,0.0379,0.7055,0.0441,0.8078,0.0558,344.2044
0.1,0.000127,3,0,0.7313,0.0445,0.7189,0.0491,0.8087,0.0561,344.2044
0.1,0.000162,3,0,0.7433,0.046,0.733,0.051,0.809,0.0584,344.2044
0.1,0.000207,3,0,0.7358,0.0559,0.7283,0.06,0.8092,0.0584,344.2044
0.1,0.000264,3,0,0.7373,0.0551,0.7304,0.0578,0.8074,0.0583,344.2044
0.1,0.000336,3,0,0.7373,0.0537,0.7319,0.0553,0.8072,0.0588,344.2044
0.1,0.000428,3,0,0.7388,0.0523,0.7341,0.054,0.8051,0.059,344.2044
0.1,0.000546,3,0,0.7388,0.056,0.735,0.0578,0.8046,0.0586,344.2044
0.1,0.000695,3,0,0.7418,0.0626,0.7388,0.0642,0.8046,0.0581,344.2044
0.1,0.000886,3,0,0.7418,0.0653,0.7391,0.0666,0.8048,0.0585,344.2044
0.1,0.001129,3,0,0.7492,0.0663,0.7462,0.068,0.8066,0.0587,344.2044
0.1,0.001438,3,0,0.7492,0.0636,0.746,0.0655,0.8084,0.0576,344.2044
0.1,0.001833,3,0,0.7418,0.0503,0.7363,0.0541,0.8103,0.0564,344.2044
0.1,0.002336,3,0,0.7358,0.0445,0.7247,0.0529,0.8112,0.0524,344.2044
0.1,0.002976,3,0,0.7343,0.0433,0.718,0.0505,0.8108,0.0506,344.2044
0.1,0.003793,3,0,0.7343,0.035,0.7172,0.0439,0.8072,0.0496,344.2044
0.1,0.004833,3,0,0.7284,0.035,0.7103,0.0429,0.8013,0.0483,344.2044
0.1,0.006158,3,0,0.7298,0.0341,0.7115,0.0418,0.7987,0.0461,344.2044
0.1,0.007848,3,0,0.7254,0.0367,0.7059,0.0456,0.7948,0.0459,344.2044
0.1,0.01,3,0,0.7254,0.0339,0.7055,0.0426,0.7918,0.047,344.2044
0.13895,0.0001,3,0,0.7343,0.0427,0.7225,0.0474,0.8095,0.0568,344.2044
0.13895,0.000127,3,0,0.7343,0.0553,0.7255,0.0593,0.8096,0.0583,344.2044
0.13895,0.000162,3,0,0.7373,0.0527,0.7302,0.0557,0.8079,0.0581,344.2044
0.13895,0.000207,3,0,0.7343,0.0497,0.7283,0.0512,0.8072,0.058,344.2044
0.13895,0.000264,3,0,0.7358,0.0536,0.7305,0.0553,0.8058,0.0587,344.2044
0.13895,0.000336,3,0,0.7388,0.0537,0.7346,0.0556,0.8038,0.0582,344.2044
0.13895,0.000428,3,0,0.7373,0.0559,0.7336,0.0577,0.8034,0.0577,344.2044
0.13895,0.000546,3,0,0.7418,0.0563,0.739,0.0584,0.8021,0.057,344.2044
0.13895,0.000695,3,0,0.7403,0.0614,0.7379,0.0631,0.8011,0.0575,344.2044
0.13895,0.000886,3,0,0.7388,0.0586,0.7367,0.0604,0.8021,0.0573,344.2044
0.13895,0.001129,3,0,0.7403,0.0606,0.7379,0.0623,0.8032,0.0588,344.2044
0.13895,0.001438,3,0,0.7478,0.0595,0.7448,0.0614,0.806,0.0579,344.2044
0.13895,0.001833,3,0,0.7418,0.0609,0.7381,0.0626,0.8082,0.0576,344.2044
0.13895,0.002336,3,0,0.7418,0.0434,0.7332,0.0488,0.8111,0.0544,344.2044
0.13895,0.002976,3,0,0.7328,0.0413,0.7164,0.049,0.812,0.0503,344.2044
0.13895,0.003793,3,0,0.7328,0.0341,0.7153,0.0419,0.8073,0.0493,344.2044
0.13895,0.004833,3,0,0.7299,0.0355,0.7116,0.0433,0.8029,0.0479,344.2044
0.13895,0.006158,3,0,0.7284,0.0364,0.7089,0.0459,0.7992,0.0456,344.2044
0.13895,0.007848,3,0,0.7254,0.0339,0.7051,0.0427,0.7954,0.0456,344.2044
0.13895,0.01,3,0,0.7239,0.0332,0.7032,0.0419,0.7918,0.0463,344.2044
0.19307,0.0001,3,0,0.7343,0.0558,0.7265,0.06,0.8092,0.0584,344.2044
0.19307,0.000127,3,0,0.7373,0.0527,0.7302,0.0557,0.8076,0.0582,344.2044
0.19307,0.000162,3,0,0.7373,0.0537,0.7319,0.0553,0.8065,0.0593,344.2044
0.19307,0.000207,3,0,0.7373,0.0537,0.7322,0.0553,0.8056,0.0581,344.2044
0.19307,0.000264,3,0,0.7388,0.0528,0.7348,0.0549,0.8038,0.0576,344.2044
0.19307,0.000336,3,0,0.7373,0.0585,0.7337,0.0603,0.8024,0.0567,344.2044
0.19307,0.000428,3,0,0.7403,0.055,0.7374,0.0569,0.8015,0.057,344.2044
0.19307,0.000546,3,0,0.7358,0.0585,0.7332,0.0603,0.8002,0.0573,344.2044
0.19307,0.000695,3,0,0.7328,0.0561,0.7304,0.058,0.8001,0.058,344.2044
0.19307,0.000886,3,0,0.7313,0.0536,0.729,0.0555,0.8004,0.0576,344.2044
0.19307,0.001129,3,0,0.7268,0.0536,0.7248,0.0555,0.801,0.0579,344.2044
0.19307,0.001438,3,0,0.7343,0.0613,0.7321,0.0628,0.8029,0.0592,344.2044
0.19307,0.001833,3,0,0.7448,0.059,0.7418,0.0608,0.8063,0.0571,344.2044
0.19307,0.002336,3,0,0.7403,0.0488,0.7331,0.0523,0.8085,0.0564,344.2044
0.19307,0.002976,3,0,0.7269,0.0451,0.7116,0.0515,0.811,0.052,344.2044
0.19307,0.003793,3,0,0.7328,0.0362,0.715,0.0431,0.8086,0.0479,344.2044
0.19307,0.004833,3,0,0.7269,0.0386,0.7077,0.0479,0.8039,0.0481,344.2044
0.19307,0.006158,3,0,0.7254,0.0339,0.7055,0.0426,0.7998,0.0458,344.2044
0.19307,0.007848,3,0,0.7209,0.0338,0.6994,0.0425,0.796,0.0452,344.2044
0.19307,0.01,3,0,0.7194,0.0343,0.6973,0.0438,0.7929,0.0454,344.2044
0.26827,0.0001,3,0,0.7343,0.0497,0.7277,0.0525,0.8078,0.0583,344.2044
0.26827,0.000127,3,0,0.7373,0.0537,0.7319,0.0553,0.8064,0.058,344.2044
0.26827,0.000162,3,0,0.7388,0.0513,0.7344,0.0532,0.8043,0.058,344.2044
0.26827,0.000207,3,0,0.7388,0.0542,0.7349,0.0563,0.8028,0.0573,344.2044
0.26827,0.000264,3,0,0.7373,0.055,0.7334,0.0571,0.8021,0.0558,344.2044
0.26827,0.000336,3,0,0.7358,0.0589,0.7324,0.0603,0.8004,0.0566,344.2044
0.26827,0.000428,3,0,0.7358,0.0527,0.7329,0.0547,0.7995,0.0563,344.2044
0.26827,0.000546,3,0,0.7328,0.0561,0.7303,0.0578,0.7982,0.057,344.2044
0.26827,0.000695,3,0,0.7328,0.0533,0.7304,0.0553,0.7987,0.0575,344.2044
0.26827,0.000886,3,0,0.7283,0.053,0.7262,0.0549,0.7975,0.0574,344.2044
0.26827,0.001129,3,0,0.7254,0.0541,0.7234,0.0559,0.7973,0.0576,344.2044
0.26827,0.001438,3,0,0.7239,0.0581,0.7219,0.0593,0.8002,0.0581,344.2044
0.26827,0.001833,3,0,0.7343,0.0539,0.7313,0.0554,0.8031,0.059,344.2044
0.26827,0.002336,3,0,0.7403,0.0546,0.7351,0.0572,0.8057,0.0567,344.2044
0.26827,0.002976,3,0,0.7358,0.0467,0.7214,0.054,0.8107,0.0551,344.2044
0.26827,0.003793,3,0,0.7328,0.0382,0.714,0.0458,0.8098,0.0499,344.2044
0.26827,0.004833,3,0,0.7253,0.0353,0.705,0.0436,0.8052,0.0474,344.2044
0.26827,0.006158,3,0,0.7194,0.0364,0.6968,0.0456,0.8003,0.0457,344.2044
0.26827,0.007848,3,0,0.7134,0.039,0.6883,0.0492,0.7977,0.0444,344.2044
0.26827,0.01,3,0,0.7119,0.0345,0.6851,0.0446,0.7935,0.0452,344.2044
0.372759,0.0001,3,0,0.7388,0.0542,0.7339,0.0558,0.8051,0.0581,344.2044
0.372759,0.000127,3,0,0.7388,0.0528,0.7348,0.0549,0.8037,0.0572,344.2044
0.372759,0.000162,3,0,0.7403,0.0559,0.7365,0.0582,0.8021,0.0566,344.2044
0.372759,0.000207,3,0,0.7358,0.055,0.7318,0.0571,0.8011,0.0562,344.2044
0.372759,0.000264,3,0,0.7328,0.059,0.7293,0.0602,0.7996,0.0563,344.2044
0.372759,0.000336,3,0,0.7343,0.0571,0.7312,0.0583,0.7991,0.0562,344.2044
0.372759,0.000428,3,0,0.7328,0.0586,0.7302,0.06,0.7975,0.0566,344.2044
