alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.013895,0.001417,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.00152,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.00163,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.001748,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.001874,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.002009,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.002154,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.00231,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.002477,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.002656,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.002848,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.003054,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.003275,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.003511,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.003765,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.004037,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.004329,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.004642,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.004977,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.005337,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.005722,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.006136,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.006579,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.007055,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.007565,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.008111,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.008697,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.009326,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.013895,0.01,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.1e-05,3,0,0.8912,0.0406,0.8814,0.0445,0.9799,0.0085,5.4195
0.019307,1.2e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.4e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.5e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.6e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.7e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,1.9e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2.2e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2.5e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2.7e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,2.8e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,3.1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,3.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,3.5e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,3.8e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,4e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,4.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,4.6e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,5e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,5.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,5.7e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,6.1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
