alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.1,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.1,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.1,0.000207,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.1,0.000264,3,0,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.1,0.000336,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.1,0.000428,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.1,0.000546,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.1,0.000695,3,0,0.8026,0.0412,0.7986,0.0416,0.8691,0.0467,47.7709
0.1,0.000886,3,0,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.1,0.001129,3,0,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.1,0.001438,3,0,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.1,0.001833,3,0,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.1,0.002336,3,0,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.1,0.002976,3,0,0.8052,0.0394,0.8013,0.0397,0.8718,0.046,47.7709
0.1,0.003793,3,0,0.8052,0.0394,0.8013,0.0397,0.8726,0.0453,47.7709
0.1,0.004833,3,0,0.807,0.0401,0.803,0.0407,0.8734,0.0445,47.7709
0.1,0.006158,3,0,0.8088,0.0379,0.8048,0.0387,0.8741,0.0441,47.7709
0.1,0.007848,3,0,0.8097,0.0388,0.8057,0.0397,0.8753,0.0433,47.7709
0.1,0.01,3,0,0.8079,0.0391,0.8041,0.0401,0.8767,0.0434,47.7709
0.13895,0.0001,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000127,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000162,3,0,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000207,3,0,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.13895,0.000264,3,0,0.8018,0.0405,0.7978,0.041,0.8687,0.0469,47.7709
0.13895,0.000336,3,0,0.8026,0.0412,0.7986,0.0416,0.8687,0.0469,47.7709
0.13895,0.000428,3,0,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.13895,0.000546,3,0,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.13895,0.000695,3,0,0.8026,0.0412,0.7986,0.0416,0.8694,0.0466,47.7709
0.13895,0.000886,3,0,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
